"date","discharge","hydroperiod"
1993-04-06,14.35824,"spring"
1993-04-07,12.97056,"spring"
1993-04-08,11.80944,"spring"
1993-04-09,10.95984,"spring"
1993-04-10,10.22352,"spring"
1993-04-11,9.96864,"spring"
1993-04-12,9.204,"spring"
1993-04-13,7.05168,"spring"
1993-04-14,6.54192,"spring"
1993-04-15,6.5136,"spring"
1993-04-16,6.40032,"spring"
1993-04-17,6.20208,"spring"
1993-04-18,6.00384,"spring"
1993-04-19,5.91888,"spring"
1993-04-20,5.83392,"spring"
1993-04-21,5.664,"spring"
1993-04-22,5.46576,"spring"
1993-04-23,5.0976,"spring"
1993-04-24,4.75776,"spring"
1993-04-25,4.248,"spring"
1993-04-26,4.04976,"spring"
1993-04-27,4.02144,"spring"
1993-04-28,4.02144,"spring"
1993-04-29,4.02144,"spring"
1993-04-30,3.9648,"spring"
1993-05-01,3.93648,"spring"
1993-05-02,3.9648,"spring"
1993-05-03,3.65328,"spring"
1993-05-04,3.51168,"spring"
1993-05-05,3.48336,"spring"
1993-05-06,3.87984,"spring"
1993-05-07,3.79488,"spring"
1993-05-08,3.70992,"spring"
1993-05-09,3.93648,"spring"
1993-05-10,4.04976,"spring"
1993-05-11,3.9648,"spring"
1993-05-12,4.02144,"spring"
1993-05-13,4.07808,"spring"
1993-05-14,3.9648,"spring"
1993-05-15,3.87984,"spring"
1993-05-16,4.36128,"spring"
1993-05-17,5.06928,"spring"
1993-05-18,5.57904,"spring"
1993-05-19,5.29584,"spring"
1993-05-20,5.12592,"spring"
1993-05-21,4.47456,"spring"
1993-05-22,4.02144,"spring"
1993-05-23,3.6816,"spring"
1993-05-24,3.79488,"spring"
1993-05-25,4.19136,"spring"
1993-05-26,4.1064,"spring"
1993-05-27,4.33296,"spring"
1993-05-28,4.04976,"spring"
1993-05-29,3.76656,"spring"
1993-05-30,3.76656,"spring"
1993-05-31,3.76656,"spring"
1993-06-01,3.87984,"summer"
1993-06-02,3.73824,"summer"
1993-06-03,3.85152,"summer"
1993-06-04,3.34176,"summer"
1993-06-05,3.3984,"summer"
1993-06-06,3.45504,"summer"
1993-06-07,3.6816,"summer"
1993-06-08,3.76656,"summer"
1993-06-09,3.65328,"summer"
1993-06-10,3.45504,"summer"
1993-06-11,3.22848,"summer"
1993-06-12,2.832,"summer"
1993-06-13,2.832,"summer"
1993-06-14,3.00192,"summer"
1993-06-15,2.9736,"summer"
1993-06-16,2.832,"summer"
1993-06-17,2.57712,"summer"
1993-06-18,2.4072,"summer"
1993-06-19,2.66208,"summer"
1993-06-20,2.6904,"summer"
1993-06-21,2.6904,"summer"
1993-06-22,2.63376,"summer"
1993-06-23,2.57712,"summer"
1993-06-24,2.6904,"summer"
1993-06-25,2.49216,"summer"
1993-06-26,2.32224,"summer"
1993-06-27,2.32224,"summer"
1993-06-28,2.4072,"summer"
1993-06-29,2.5488,"summer"
1993-06-30,2.46384,"summer"
1993-07-01,2.37888,"summer"
1993-07-02,2.01072,"summer"
1993-07-03,1.8408,"summer"
1993-07-04,1.92576,"summer"
1993-07-05,2.01072,"summer"
1993-07-06,2.01072,"summer"
1993-07-07,2.03904,"summer"
1993-07-08,1.95408,"summer"
1993-07-09,1.8408,"summer"
1993-07-10,1.86912,"summer"
1993-07-11,2.03904,"summer"
1993-07-12,2.15232,"summer"
1993-07-13,2.29392,"summer"
1993-07-14,2.4072,"summer"
1993-07-15,2.20896,"summer"
1993-07-16,1.95408,"summer"
1993-07-17,1.8408,"summer"
1993-07-18,1.86912,"summer"
1993-07-19,2.06736,"summer"
1993-07-20,2.18064,"summer"
1993-07-21,2.60544,"summer"
1993-07-22,2.18064,"summer"
1993-07-23,1.92576,"summer"
1993-07-24,1.6992,"summer"
1993-07-25,1.8408,"summer"
1993-07-26,1.89744,"summer"
1993-07-27,1.92576,"summer"
1993-07-28,1.92576,"summer"
1993-07-29,1.95408,"summer"
1993-07-30,1.86912,"summer"
1993-07-31,1.5576,"summer"
1993-08-01,1.61424,"summer"
1993-08-02,1.75584,"summer"
1993-08-03,1.95408,"summer"
1993-08-04,2.09568,"summer"
1993-08-05,2.23728,"summer"
1993-08-06,2.63376,"summer"
1993-08-07,3.42672,"summer"
1993-08-08,3.59664,"summer"
1993-08-09,3.48336,"summer"
1993-08-10,3.1152,"summer"
1993-08-11,3.05856,"summer"
1993-08-12,3.03024,"summer"
1993-08-13,2.57712,"summer"
1993-08-14,2.32224,"summer"
1993-08-15,2.35056,"summer"
1993-08-16,2.35056,"summer"
1993-08-17,1.92576,"summer"
1993-08-18,2.01072,"summer"
1993-08-19,2.63376,"summer"
1993-08-20,2.9736,"summer"
1993-08-21,4.98432,"summer"
1993-08-22,10.02528,"summer"
1993-08-23,6.6552,"summer"
1993-08-24,7.13664,"summer"
1993-08-25,5.55072,"summer"
1993-08-26,6.34368,"summer"
1993-08-27,6.57024,"summer"
1993-08-28,9.82704,"summer"
1993-08-29,6.62688,"summer"
1993-08-30,6.99504,"summer"
1993-08-31,7.6464,"summer"
1993-09-01,5.97552,"fall"
1993-09-02,5.32416,"fall"
1993-09-03,5.01264,"fall"
1993-09-04,4.6728,"fall"
1993-09-05,4.50288,"fall"
1993-09-06,4.55952,"fall"
1993-09-07,4.50288,"fall"
1993-09-08,4.36128,"fall"
1993-09-09,3.90816,"fall"
1993-09-10,3.48336,"fall"
1993-09-11,3.00192,"fall"
1993-09-12,2.88864,"fall"
1993-09-13,3.03024,"fall"
1993-09-14,6.372,"fall"
1993-09-15,5.83392,"fall"
1993-09-16,4.36128,"fall"
1993-09-17,3.87984,"fall"
1993-09-18,3.87984,"fall"
1993-09-19,3.6816,"fall"
1993-09-20,3.54,"fall"
1993-09-21,3.34176,"fall"
1993-09-22,3.1152,"fall"
1993-09-23,2.91696,"fall"
1993-09-24,2.63376,"fall"
1993-09-25,3.00192,"fall"
1993-09-26,3.31344,"fall"
1993-09-27,3.48336,"fall"
1993-09-28,3.45504,"fall"
1993-09-29,3.31344,"fall"
1993-09-30,3.45504,"fall"
1993-10-01,3.2568,"fall"
1993-10-02,3.03024,"fall"
1993-10-03,3.03024,"fall"
1993-10-04,3.03024,"fall"
1993-10-05,3.28512,"fall"
1993-10-06,4.58784,"fall"
1993-10-07,12.09264,"fall"
1993-10-08,10.73328,"fall"
1993-10-09,7.73136,"fall"
1993-10-10,6.68352,"fall"
1993-10-11,6.31536,"fall"
1993-10-12,6.03216,"fall"
1993-10-13,5.60736,"fall"
1993-10-14,5.12592,"fall"
1993-10-15,5.35248,"fall"
1993-10-16,5.49408,"fall"
1993-10-17,5.06928,"fall"
1993-10-18,5.12592,"fall"
1993-10-19,5.3808,"fall"
1993-10-20,5.89056,"fall"
1993-10-21,5.89056,"fall"
1993-10-22,5.69232,"fall"
1993-10-23,4.84272,"fall"
1993-10-24,4.84272,"fall"
1993-10-25,4.8144,"fall"
1993-10-26,4.61616,"fall"
1993-10-27,4.41792,"fall"
1993-10-28,4.58784,"fall"
1993-10-29,4.61616,"fall"
1993-10-30,4.58784,"fall"
1993-10-31,4.64448,"fall"
1993-11-01,4.956,"fall"
1993-11-02,4.956,"fall"
1993-11-03,4.92768,"fall"
1993-11-04,5.12592,"fall"
1993-11-05,4.98432,"fall"
1993-11-06,5.0976,"fall"
1993-11-07,5.15424,"fall"
1993-11-08,5.21088,"fall"
1993-11-09,5.26752,"fall"
1993-11-10,5.40912,"fall"
1993-11-11,5.5224,"fall"
1993-11-12,6.06048,"fall"
1993-11-13,6.40032,"fall"
1993-11-14,6.99504,"fall"
1993-11-15,10.45008,"fall"
1993-11-16,8.94912,"fall"
1993-11-17,7.9296,"fall"
1993-11-18,7.24992,"fall"
1993-11-19,7.08,"fall"
1993-11-20,7.08,"fall"
1993-11-21,6.88176,"fall"
1993-11-22,6.85344,"fall"
1993-11-23,7.02336,"fall"
1993-11-24,15.66096,"fall"
1993-11-25,12.744,"fall"
1993-11-26,10.08192,"fall"
1993-11-27,8.43936,"fall"
1993-11-28,7.84464,"fall"
1993-11-29,7.53312,"fall"
1993-11-30,7.39152,"fall"
1993-12-01,7.19328,"winter"
1993-12-02,7.05168,"winter"
1993-12-03,6.99504,"winter"
1993-12-04,6.88176,"winter"
1993-12-05,6.85344,"winter"
1993-12-06,6.9384,"winter"
1993-12-07,6.91008,"winter"
1993-12-08,6.76848,"winter"
1993-12-09,6.91008,"winter"
1993-12-10,6.9384,"winter"
1993-12-11,6.91008,"winter"
1993-12-12,7.05168,"winter"
1993-12-13,7.05168,"winter"
1993-12-14,7.05168,"winter"
1993-12-15,7.08,"winter"
1993-12-16,7.05168,"winter"
1993-12-17,7.05168,"winter"
1993-12-18,7.05168,"winter"
1993-12-19,7.05168,"winter"
1993-12-20,7.02336,"winter"
1993-12-21,6.96672,"winter"
1993-12-22,6.91008,"winter"
1993-12-23,6.82512,"winter"
1993-12-24,6.85344,"winter"
1993-12-25,6.88176,"winter"
1993-12-26,6.85344,"winter"
1993-12-27,6.91008,"winter"
1993-12-28,6.82512,"winter"
1993-12-29,6.76848,"winter"
1993-12-30,6.71184,"winter"
1993-12-31,6.71184,"winter"
1994-01-01,6.6552,"winter"
1994-01-02,6.62688,"winter"
1994-01-03,6.6552,"winter"
1994-01-04,6.62688,"winter"
1994-01-05,6.62688,"winter"
1994-01-06,6.57024,"winter"
1994-01-07,6.59856,"winter"
1994-01-08,6.5136,"winter"
1994-01-09,6.5136,"winter"
1994-01-10,6.5136,"winter"
1994-01-11,6.48528,"winter"
1994-01-12,6.45696,"winter"
1994-01-13,6.42864,"winter"
1994-01-14,6.20208,"winter"
1994-01-15,6.2304,"winter"
1994-01-16,6.34368,"winter"
1994-01-17,6.2304,"winter"
1994-01-18,6.25872,"winter"
1994-01-19,6.28704,"winter"
1994-01-20,6.25872,"winter"
1994-01-21,6.11712,"winter"
1994-01-22,6.17376,"winter"
1994-01-23,6.11712,"winter"
1994-01-24,6.0888,"winter"
1994-01-25,6.28704,"winter"
1994-01-26,6.48528,"winter"
1994-01-27,6.59856,"winter"
1994-01-28,6.54192,"winter"
1994-01-29,6.54192,"winter"
1994-01-30,6.42864,"winter"
1994-01-31,6.42864,"winter"
1994-02-01,6.372,"winter"
1994-02-02,6.31536,"winter"
1994-02-03,6.28704,"winter"
1994-02-04,6.42864,"winter"
1994-02-05,6.45696,"winter"
1994-02-06,6.40032,"winter"
1994-02-07,6.62688,"winter"
1994-02-08,8.09952,"winter"
1994-02-09,9.204,"winter"
1994-02-10,8.97744,"winter"
1994-02-11,8.43936,"winter"
1994-02-12,7.9296,"winter"
1994-02-13,7.39152,"winter"
1994-02-14,7.13664,"winter"
1994-02-15,7.05168,"winter"
1994-02-16,7.02336,"winter"
1994-02-17,7.53312,"winter"
1994-02-18,9.26064,"winter"
1994-02-19,11.78112,"winter"
1994-02-20,10.73328,"winter"
1994-02-21,9.14736,"winter"
1994-02-22,8.46768,"winter"
1994-02-23,8.18448,"winter"
1994-02-24,7.95792,"winter"
1994-02-25,7.73136,"winter"
1994-02-26,7.58976,"winter"
1994-02-27,7.39152,"winter"
1994-02-28,8.29776,"winter"
1994-03-01,11.15808,"winter"
1994-03-02,12.65904,"winter"
1994-03-03,14.95296,"winter"
1994-03-04,17.44512,"winter"
1994-03-05,18.6912,"winter"
1994-03-06,18.8328,"winter"
1994-03-07,18.77616,"winter"
1994-03-08,16.76544,"winter"
1994-03-09,12.6024,"winter"
1994-03-10,13.42368,"winter"
1994-03-11,11.8944,"winter"
1994-03-12,10.98816,"winter"
1994-03-13,10.64832,"winter"
1994-03-14,9.96864,"winter"
1994-03-15,9.60048,"winter"
1994-03-16,9.37392,"winter"
1994-03-17,8.9208,"winter"
1994-03-18,8.72256,"winter"
1994-03-19,8.86416,"spring"
1994-03-20,10.81824,"spring"
1994-03-21,38.7984,"spring"
1994-03-22,20.05056,"spring"
1994-03-23,13.76352,"spring"
1994-03-24,10.67664,"spring"
1994-03-25,9.00576,"spring"
1994-03-26,9.09072,"spring"
1994-03-27,8.86416,"spring"
1994-03-28,11.10144,"spring"
1994-03-29,13.93344,"spring"
1994-03-30,13.99008,"spring"
1994-03-31,11.52624,"spring"
1994-04-01,9.204,"spring"
1994-04-02,7.13664,"spring"
1994-04-03,6.54192,"spring"
1994-04-04,6.25872,"spring"
1994-04-05,5.21088,"spring"
1994-04-06,4.87104,"spring"
1994-04-07,4.87104,"spring"
1994-04-08,4.55952,"spring"
1994-04-09,4.61616,"spring"
1994-04-10,5.5224,"spring"
1994-04-11,6.20208,"spring"
1994-04-12,6.17376,"spring"
1994-04-13,7.6464,"spring"
1994-04-14,9.11904,"spring"
1994-04-15,8.7792,"spring"
1994-04-16,6.5136,"spring"
1994-04-17,5.57904,"spring"
1994-04-18,5.01264,"spring"
1994-04-19,4.8144,"spring"
1994-04-20,4.07808,"spring"
1994-04-21,4.1064,"spring"
1994-04-22,3.90816,"spring"
1994-04-23,3.62496,"spring"
1994-04-24,3.51168,"spring"
1994-04-25,4.1064,"spring"
1994-04-26,4.47456,"spring"
1994-04-27,5.0976,"spring"
1994-04-28,5.46576,"spring"
1994-04-29,5.91888,"spring"
1994-04-30,12.68736,"spring"
1994-05-01,15.4344,"spring"
1994-05-02,12.06432,"spring"
1994-05-03,9.00576,"spring"
1994-05-04,7.05168,"spring"
1994-05-05,5.55072,"spring"
1994-05-06,4.98432,"spring"
1994-05-07,4.248,"spring"
1994-05-08,3.85152,"spring"
1994-05-09,4.04976,"spring"
1994-05-10,4.50288,"spring"
1994-05-11,4.47456,"spring"
1994-05-12,4.27632,"spring"
1994-05-13,4.248,"spring"
1994-05-14,4.248,"spring"
1994-05-15,4.13472,"spring"
1994-05-16,3.93648,"spring"
1994-05-17,3.45504,"spring"
1994-05-18,3.28512,"spring"
1994-05-19,3.20016,"spring"
1994-05-20,2.6904,"spring"
1994-05-21,2.832,"spring"
1994-05-22,2.91696,"spring"
1994-05-23,3.17184,"spring"
1994-05-24,3.31344,"spring"
1994-05-25,3.51168,"spring"
1994-05-26,3.6816,"spring"
1994-05-27,3.65328,"spring"
1994-05-28,3.54,"spring"
1994-05-29,3.79488,"spring"
1994-05-30,3.3984,"spring"
1994-05-31,2.91696,"spring"
1994-06-01,2.6904,"summer"
1994-06-02,2.5488,"summer"
1994-06-03,2.49216,"summer"
1994-06-04,2.09568,"summer"
1994-06-05,2.18064,"summer"
1994-06-06,2.23728,"summer"
1994-06-07,2.35056,"summer"
1994-06-08,2.37888,"summer"
1994-06-09,2.37888,"summer"
1994-06-10,2.01072,"summer"
1994-06-11,1.8408,"summer"
1994-06-12,1.89744,"summer"
1994-06-13,1.81248,"summer"
1994-06-14,1.72752,"summer"
1994-06-15,1.6992,"summer"
1994-06-16,1.75584,"summer"
1994-06-17,2.124,"summer"
1994-06-18,1.6992,"summer"
1994-06-19,1.81248,"summer"
1994-06-20,1.9824,"summer"
1994-06-21,1.64256,"summer"
1994-06-22,1.8408,"summer"
1994-06-23,2.15232,"summer"
1994-06-24,1.95408,"summer"
1994-06-25,1.78416,"summer"
1994-06-26,1.92576,"summer"
1994-06-27,1.95408,"summer"
1994-06-28,1.78416,"summer"
1994-06-29,1.6992,"summer"
1994-06-30,1.72752,"summer"
1994-07-01,1.50096,"summer"
1994-07-02,1.6992,"summer"
1994-07-03,1.86912,"summer"
1994-07-04,2.03904,"summer"
1994-07-05,2.01072,"summer"
1994-07-06,1.89744,"summer"
1994-07-07,1.92576,"summer"
1994-07-08,1.78416,"summer"
1994-07-09,1.75584,"summer"
1994-07-10,1.50096,"summer"
1994-07-11,1.47264,"summer"
1994-07-12,1.44432,"summer"
1994-07-13,1.416,"summer"
1994-07-14,1.416,"summer"
1994-07-15,1.416,"summer"
1994-07-16,1.50096,"summer"
1994-07-17,1.61424,"summer"
1994-07-18,1.72752,"summer"
1994-07-19,1.92576,"summer"
1994-07-20,1.8408,"summer"
1994-07-21,1.75584,"summer"
1994-07-22,1.89744,"summer"
1994-07-23,1.89744,"summer"
1994-07-24,2.46384,"summer"
1994-07-25,2.23728,"summer"
1994-07-26,2.09568,"summer"
1994-07-27,2.06736,"summer"
1994-07-28,2.43552,"summer"
1994-07-29,2.32224,"summer"
1994-07-30,2.57712,"summer"
1994-07-31,2.80368,"summer"
1994-08-01,2.20896,"summer"
1994-08-02,1.72752,"summer"
1994-08-03,1.61424,"summer"
1994-08-04,1.47264,"summer"
1994-08-05,1.8408,"summer"
1994-08-06,1.38768,"summer"
1994-08-07,1.67088,"summer"
1994-08-08,2.57712,"summer"
1994-08-09,4.04976,"summer"
1994-08-10,4.75776,"summer"
1994-08-11,4.6728,"summer"
1994-08-12,4.21968,"summer"
1994-08-13,3.14352,"summer"
1994-08-14,3.2568,"summer"
1994-08-15,2.91696,"summer"
1994-08-16,3.6816,"summer"
1994-08-17,3.93648,"summer"
1994-08-18,3.1152,"summer"
1994-08-19,3.90816,"summer"
1994-08-20,3.42672,"summer"
1994-08-21,3.3984,"summer"
1994-08-22,3.2568,"summer"
1994-08-23,3.03024,"summer"
1994-08-24,2.71872,"summer"
1994-08-25,2.37888,"summer"
1994-08-26,1.8408,"summer"
1994-08-27,4.64448,"summer"
1994-08-28,4.87104,"summer"
1994-08-29,4.5312,"summer"
1994-08-30,4.19136,"summer"
1994-08-31,4.02144,"summer"
1994-09-01,3.73824,"fall"
1994-09-02,4.07808,"fall"
1994-09-03,34.5504,"fall"
1994-09-04,18.29472,"fall"
1994-09-05,9.85536,"fall"
1994-09-06,7.47648,"fall"
1994-09-07,6.6552,"fall"
1994-09-08,6.06048,"fall"
1994-09-09,5.40912,"fall"
1994-09-10,4.58784,"fall"
1994-09-11,6.03216,"fall"
1994-09-12,5.35248,"fall"
1994-09-13,6.06048,"fall"
1994-09-14,5.12592,"fall"
1994-09-15,4.78608,"fall"
1994-09-16,4.02144,"fall"
1994-09-17,3.48336,"fall"
1994-09-18,3.2568,"fall"
1994-09-19,3.05856,"fall"
1994-09-20,2.77536,"fall"
1994-09-21,3.00192,"fall"
1994-09-22,3.51168,"fall"
1994-09-23,3.37008,"fall"
1994-09-24,3.14352,"fall"
1994-09-25,3.03024,"fall"
1994-09-26,3.00192,"fall"
1994-09-27,2.86032,"fall"
1994-09-28,3.22848,"fall"
1994-09-29,3.3984,"fall"
1994-09-30,3.22848,"fall"
1994-10-01,3.05856,"fall"
1994-10-02,3.2568,"fall"
1994-10-03,3.17184,"fall"
1994-10-04,3.51168,"fall"
1994-10-05,3.37008,"fall"
1994-10-06,3.65328,"fall"
1994-10-07,3.54,"fall"
1994-10-08,3.56832,"fall"
1994-10-09,3.45504,"fall"
1994-10-10,3.3984,"fall"
1994-10-11,3.34176,"fall"
1994-10-12,3.17184,"fall"
1994-10-13,3.34176,"fall"
1994-10-14,3.3984,"fall"
1994-10-15,4.1064,"fall"
1994-10-16,4.6728,"fall"
1994-10-17,4.92768,"fall"
1994-10-18,5.06928,"fall"
1994-10-19,4.75776,"fall"
1994-10-20,4.6728,"fall"
1994-10-21,4.61616,"fall"
1994-10-22,4.50288,"fall"
1994-10-23,4.44624,"fall"
1994-10-24,4.50288,"fall"
1994-10-25,4.3896,"fall"
1994-10-26,4.33296,"fall"
1994-10-27,4.33296,"fall"
1994-10-28,4.19136,"fall"
1994-10-29,4.19136,"fall"
1994-10-30,4.27632,"fall"
1994-10-31,4.36128,"fall"
1994-11-01,4.27632,"fall"
1994-11-02,4.92768,"fall"
1994-11-03,4.956,"fall"
1994-11-04,4.98432,"fall"
1994-11-05,4.78608,"fall"
1994-11-06,4.87104,"fall"
1994-11-07,4.92768,"fall"
1994-11-08,4.956,"fall"
1994-11-09,4.89936,"fall"
1994-11-10,4.92768,"fall"
1994-11-11,4.956,"fall"
1994-11-12,5.21088,"fall"
1994-11-13,5.3808,"fall"
1994-11-14,5.91888,"fall"
1994-11-15,5.664,"fall"
1994-11-16,5.57904,"fall"
1994-11-17,5.55072,"fall"
1994-11-18,5.57904,"fall"
1994-11-19,5.74896,"fall"
1994-11-20,5.86224,"fall"
1994-11-21,5.89056,"fall"
1994-11-22,5.97552,"fall"
1994-11-23,5.86224,"fall"
1994-11-24,5.91888,"fall"
1994-11-25,6.00384,"fall"
1994-11-26,6.00384,"fall"
1994-11-27,5.86224,"fall"
1994-11-28,5.91888,"fall"
1994-11-29,5.91888,"fall"
1994-11-30,5.89056,"fall"
1994-12-01,5.86224,"winter"
1994-12-02,5.89056,"winter"
1994-12-03,5.91888,"winter"
1994-12-04,5.8056,"winter"
1994-12-05,6.03216,"winter"
1994-12-06,6.71184,"winter"
1994-12-07,10.3368,"winter"
1994-12-08,11.55456,"winter"
1994-12-09,8.66592,"winter"
1994-12-10,7.6464,"winter"
1994-12-11,7.13664,"winter"
1994-12-12,6.88176,"winter"
1994-12-13,6.76848,"winter"
1994-12-14,6.59856,"winter"
1994-12-15,6.54192,"winter"
1994-12-16,6.42864,"winter"
1994-12-17,6.40032,"winter"
1994-12-18,6.40032,"winter"
1994-12-19,6.40032,"winter"
1994-12-20,6.31536,"winter"
1994-12-21,6.25872,"winter"
1994-12-22,6.20208,"winter"
1994-12-23,6.31536,"winter"
1994-12-24,6.62688,"winter"
1994-12-25,6.6552,"winter"
1994-12-26,6.88176,"winter"
1994-12-27,6.82512,"winter"
1994-12-28,6.57024,"winter"
1994-12-29,6.48528,"winter"
1994-12-30,6.62688,"winter"
1994-12-31,6.62688,"winter"
1995-01-01,6.48528,"winter"
1995-01-02,6.34368,"winter"
1995-01-03,6.28704,"winter"
1995-01-04,6.372,"winter"
1995-01-05,8.41104,"winter"
1995-01-06,17.7,"winter"
1995-01-07,13.50864,"winter"
1995-01-08,12.26256,"winter"
1995-01-09,9.912,"winter"
1995-01-10,9.88368,"winter"
1995-01-11,9.6288,"winter"
1995-01-12,14.41488,"winter"
1995-01-13,50.976,"winter"
1995-01-14,43.0464,"winter"
1995-01-15,28.8864,"winter"
1995-01-16,21.91968,"winter"
1995-01-17,17.7,"winter"
1995-01-18,14.04672,"winter"
1995-01-19,11.8944,"winter"
1995-01-20,10.42176,"winter"
1995-01-21,9.37392,"winter"
1995-01-22,8.72256,"winter"
1995-01-23,8.26944,"winter"
1995-01-24,7.90128,"winter"
1995-01-25,7.788,"winter"
1995-01-26,11.27136,"winter"
1995-01-27,24.32688,"winter"
1995-01-28,23.81712,"winter"
1995-01-29,19.17264,"winter"
1995-01-30,15.97248,"winter"
1995-01-31,13.05552,"winter"
1995-02-01,12.20592,"winter"
1995-02-02,29.736,"winter"
1995-02-03,35.6832,"winter"
1995-02-04,34.2672,"winter"
1995-02-05,30.8688,"winter"
1995-02-06,27.612,"winter"
1995-02-07,24.72336,"winter"
1995-02-08,22.656,"winter"
1995-02-09,20.3904,"winter"
1995-02-10,19.2576,"winter"
1995-02-11,17.50176,"winter"
1995-02-12,15.40608,"winter"
1995-02-13,13.90512,"winter"
1995-02-14,206.1696,"winter"
1995-02-15,1288.56,"winter"
1995-02-16,370.992,"winter"
1995-02-17,143.8656,"winter"
1995-02-18,77.88,"winter"
1995-02-19,51.8256,"winter"
1995-02-20,39.9312,"winter"
1995-02-21,35.4,"winter"
1995-02-22,35.9664,"winter"
1995-02-23,48.144,"winter"
1995-02-24,47.5776,"winter"
1995-02-25,42.1968,"winter"
1995-02-26,38.5152,"winter"
1995-02-27,36.2496,"winter"
1995-02-28,30.3024,"winter"
1995-03-01,48.4272,"winter"
1995-03-02,101.1024,"winter"
1995-03-03,91.4736,"winter"
1995-03-04,93.1728,"winter"
1995-03-05,104.2176,"winter"
1995-03-06,863.76,"winter"
1995-03-07,280.368,"winter"
1995-03-08,109.5984,"winter"
1995-03-09,56.3568,"winter"
1995-03-10,35.9664,"winter"
1995-03-11,28.8864,"winter"
1995-03-12,114.696,"winter"
1995-03-13,149.8128,"winter"
1995-03-14,79.0128,"winter"
1995-03-15,47.2944,"winter"
1995-03-16,31.152,"winter"
1995-03-17,22.96752,"winter"
1995-03-18,18.408,"winter"
1995-03-19,15.7176,"spring"
1995-03-20,13.93344,"spring"
1995-03-21,12.68736,"spring"
1995-03-22,11.8944,"spring"
1995-03-23,11.07312,"spring"
1995-03-24,10.4784,"spring"
1995-03-25,10.25184,"spring"
1995-03-26,9.912,"spring"
1995-03-27,9.79872,"spring"
1995-03-28,9.57216,"spring"
1995-03-29,9.43056,"spring"
1995-03-30,9.23232,"spring"
1995-03-31,9.00576,"spring"
1995-04-01,8.80752,"spring"
1995-04-02,8.38272,"spring"
1995-04-03,7.98624,"spring"
1995-04-04,7.70304,"spring"
1995-04-05,7.2216,"spring"
1995-04-06,6.34368,"spring"
1995-04-07,5.40912,"spring"
1995-04-08,5.18256,"spring"
1995-04-09,4.956,"spring"
1995-04-10,5.15424,"spring"
1995-04-11,4.75776,"spring"
1995-04-12,4.61616,"spring"
1995-04-13,4.64448,"spring"
1995-04-14,4.3896,"spring"
1995-04-15,4.3896,"spring"
1995-04-16,4.44624,"spring"
1995-04-17,5.2392,"spring"
1995-04-18,5.97552,"spring"
1995-04-19,6.57024,"spring"
1995-04-20,6.7968,"spring"
1995-04-21,7.84464,"spring"
1995-04-22,8.9208,"spring"
1995-04-23,9.3456,"spring"
1995-04-24,37.3824,"spring"
1995-04-25,61.7376,"spring"
1995-04-26,48.144,"spring"
1995-04-27,30.8688,"spring"
1995-04-28,20.16384,"spring"
1995-04-29,13.62192,"spring"
1995-04-30,10.53504,"spring"
1995-05-01,8.41104,"spring"
1995-05-02,7.24992,"spring"
1995-05-03,6.42864,"spring"
1995-05-04,5.97552,"spring"
1995-05-05,5.21088,"spring"
1995-05-06,5.26752,"spring"
1995-05-07,5.49408,"spring"
1995-05-08,5.5224,"spring"
1995-05-09,5.40912,"spring"
1995-05-10,5.15424,"spring"
1995-05-11,4.78608,"spring"
1995-05-12,4.07808,"spring"
1995-05-13,3.62496,"spring"
1995-05-14,3.87984,"spring"
1995-05-15,4.19136,"spring"
1995-05-16,4.75776,"spring"
1995-05-17,4.33296,"spring"
1995-05-18,4.07808,"spring"
1995-05-19,3.93648,"spring"
1995-05-20,3.79488,"spring"
1995-05-21,3.70992,"spring"
1995-05-22,3.90816,"spring"
1995-05-23,3.87984,"spring"
1995-05-24,4.02144,"spring"
1995-05-25,3.62496,"spring"
1995-05-26,3.17184,"spring"
1995-05-27,3.65328,"spring"
1995-05-28,5.04096,"spring"
1995-05-29,5.26752,"spring"
1995-05-30,5.15424,"spring"
1995-05-31,4.75776,"spring"
1995-06-01,3.79488,"summer"
1995-06-02,3.48336,"summer"
1995-06-03,3.34176,"summer"
1995-06-04,3.31344,"summer"
1995-06-05,3.22848,"summer"
1995-06-06,3.03024,"summer"
1995-06-07,2.80368,"summer"
1995-06-08,2.91696,"summer"
1995-06-09,2.86032,"summer"
1995-06-10,3.1152,"summer"
1995-06-11,3.14352,"summer"
1995-06-12,2.86032,"summer"
1995-06-13,2.9736,"summer"
1995-06-14,2.77536,"summer"
1995-06-15,2.37888,"summer"
1995-06-16,2.37888,"summer"
1995-06-17,2.9736,"summer"
1995-06-18,3.28512,"summer"
1995-06-19,3.2568,"summer"
1995-06-20,3.00192,"summer"
1995-06-21,2.77536,"summer"
1995-06-22,2.49216,"summer"
1995-06-23,2.32224,"summer"
1995-06-24,2.46384,"summer"
1995-06-25,2.4072,"summer"
1995-06-26,2.20896,"summer"
1995-06-27,2.124,"summer"
1995-06-28,2.35056,"summer"
1995-06-29,2.77536,"summer"
1995-06-30,3.20016,"summer"
1995-07-01,3.17184,"summer"
1995-07-02,3.22848,"summer"
1995-07-03,3.1152,"summer"
1995-07-04,2.80368,"summer"
1995-07-05,2.4072,"summer"
1995-07-06,2.18064,"summer"
1995-07-07,2.20896,"summer"
1995-07-08,2.20896,"summer"
1995-07-09,2.2656,"summer"
